"reviewId","userName","userImage","content","score","thumbsUpCount","reviewCreatedVersion","at","replyContent","repliedAt","appVersion"
"6afe028a-8545-4d36-99c5-8a976faeac1a","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","menarik","5","0","6.0.0_36598533_36939763","2025-09-20 11:39:38","","","6.0.0_36598533_36939763"
"ce6bf1e4-5943-48c2-a888-74ec6555ea51","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Bagus dan seru, tapi tolong persingkat waktu reset resin nya","3","0","6.0.0_36598533_36939763","2025-09-20 11:05:46","","","6.0.0_36598533_36939763"
"7c37370a-e941-4bbc-8639-2c116320142d","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","seru sekali.","5","0","6.0.0_36598533_36939763","2025-09-20 10:39:37","","","6.0.0_36598533_36939763"
"f526d67a-27ce-4c22-9d22-9631ea95e1fe","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","mantap","5","0","6.0.0_36598533_36939763","2025-09-20 09:47:44","","","6.0.0_36598533_36939763"
"08caf06c-db2e-47de-82c3-98abc9260318","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","ntap👍","5","0","6.0.0_36598533_36939763","2025-09-20 09:33:12","","","6.0.0_36598533_36939763"
"151d3bc1-45cf-4ad3-a87d-a5e9011e3d05","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","pas masuk kok unduh data lagi 90mb,bingung saya","3","0","6.0.0_36598533_36939763","2025-09-20 08:46:48","","","6.0.0_36598533_36939763"
"e3df8a26-fae8-44fa-a3be-657ae82bac04","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Main lagi setelah pensi selama patch Natlan. Main dari 1.3 dikecewain mulu, tapi tetep sayang 🫠","5","0","","2025-09-20 07:50:50","","",""
"3933127c-ae78-4803-a181-5dead8b4cbfe","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Sara saya semoga quest nya dapat di skip kerana saya belum main game ini baru mau coba dan langsung comment seperti ini maaf","4","0","","2025-09-20 02:50:02","","",""
"d51f393c-680a-4e97-9fb5-41c720f70650","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Sekarang terjadi lagi kendala tidak bisa log in karena jaringan padahal jaringannya bagus, di pake di aplikasi lain koneksinya lancar","5","2","6.0.0_36598533_36939763","2025-09-20 01:30:40","","","6.0.0_36598533_36939763"
"3eaf678b-a009-40ed-bf4e-a528e7479678","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","game nya sangat realistis,alur kompleks,alur cerita seru,dan karakter nya yang banyak","5","0","","2025-09-19 23:48:43","","",""
"3f2a17e3-ae5f-4445-b34e-4c07d372142c","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","update kali ini aku hapus soale makin berat gak ringan sekelas hp samsung A06 udah gak worth it","1","0","","2025-09-19 23:25:10","Halo Traveler! Mohon kunjungi website official Genshin Impact untuk mendapatkan informasi sistem perangkat yang diperlukan untuk mendapatkan pengalaman bermain yang stabil dan lancar. Selain itu, untuk menemukan sumber permasalahan ini, mohon hubungi tim CS kami melalui feedback dalam game atau email.","2025-09-23 16:44:16",""
"ec73211c-8b8c-4a2a-874c-dbc0a1304aac","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","sangat menarik sampai lupa waktu 😂 mainya pertulangan sangat indah","5","0","6.0.0_36598533_36939763","2025-09-19 23:00:57","","","6.0.0_36598533_36939763"
"128bd22e-2d15-4b8a-9db5-b6c9e0ec1f8a","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","aku rekomendasi kan jangan main ini kalo kamu ada GB hp 64 GB tidak bisa main tetapi kalo 128 GB sampai 200+GB baru bisa main degan halus aku tak pernah dikasih main soal nya GB aku 64 tetapi lihat youtuber main macam aku mau main tapi aku lagi nabung, btw aku kasih bintang lima soalnya aku mau support semoga aku ada uang untuk beli hp baru... semoga lah amin...","5","0","","2025-09-19 21:42:43","","",""
"7e132d74-2031-4bc0-abae-4c87234669ca","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Fatum brutum amorfati.","5","0","1.6.0_2961400_3070488","2025-09-19 21:27:43","","","1.6.0_2961400_3070488"
"721d106c-56da-4847-a806-0162b0985449","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","""Terlalu banyak permintaan, silahkan coba beberapa saat lagi"" giliran bikin akun baru bisa akun gua lu apain hey Dev gua sumpahin sepi ni game","1","0","6.0.0_36598533_36939763","2025-09-19 20:54:50","Mohon maaf sebesar-besarnya atas terganggunya pengalaman bermain Traveler. Silakan hubungi Layanan Pelanggan kami melalui email untuk mendapatkan bantuan terperinci mengenai masalah ini.","2025-09-23 16:44:28","6.0.0_36598533_36939763"
"a30a71a0-342e-450c-b238-c30648570db2","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","game nya improve setiap patch charnya makin detail tapi tolong buat varian npc agar lebih beragam bukan hanya di ganti baju doang dan tambahkan fitur skip dan fitur replay agar jika ada yg terskip bisa di ulang","4","0","","2025-09-19 20:51:37","","",""
"522d4c0f-d74a-4470-837a-2408d27b170a","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","👍","5","0","6.0.0_36598533_36939763","2025-09-19 20:16:33","","","6.0.0_36598533_36939763"
"937b5797-47fd-4700-b0dd-f6c2f5677570","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Tolong buat datanya lebih kecil dan buat sistem seperti game MOBA dimana Anda tidak perlu mengunduh semua data","1","0","4.3.0_19705728_19706476","2025-09-19 19:17:37","Halo Traveler,
Terima kasih atas support anda pada Genshin Impact!
Untuk mengurangi jumlah size data game, anda direkomendarikan untuk menghapus data Voice-line dan data Quest lama yang bisa dilakukan melalui setting in-game. Jika anda mengalami permasalahan lain atau ingin menyampaikan feedback, jangan sungkan untuk menghubungi tim customer suppor","2025-09-23 16:45:09","4.3.0_19705728_19706476"
"bc19e5f4-7086-4f3c-9b26-2ebe9728d10f","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","bagus banget","5","0","6.0.0_36598533_36939763","2025-09-19 18:49:52","","","6.0.0_36598533_36939763"
"a82398db-7560-4341-87c7-afa5ad3a3665","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Setidaknya","1","0","5.7.0_33477673_33723678","2025-09-19 18:45:49","Kami mohon maaf atas ketidaknyamanan yang Anda alami, Traveler. Kalau Anda memiliki masukan atau saran, silakan hubungi kami melalui email atau feedback in-game.","2025-09-23 16:45:24","5.7.0_33477673_33723678"
"9a10cca0-545e-4142-8f72-9c53ac8ad0de","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","😑","3","0","6.0.0_36598533_36939763","2025-09-19 18:41:07","","","6.0.0_36598533_36939763"
"a8ce8556-9ff2-41de-a19c-a05177084177","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","game baik, jangan pelit pelit ya gachanya 🥰","5","0","6.0.0_36598533_36939763","2025-09-19 18:36:26","","","6.0.0_36598533_36939763"
"9cf03d57-c504-48fe-91fb-1487a8fe16de","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Mohon bagikan bansos👍👍👍","4","0","6.0.0_36598533_36939763","2025-09-19 18:23:11","","","6.0.0_36598533_36939763"
"9ed8841e-d839-4354-9eef-c3854ba5e2e2","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","seru banget game nya ketagihan","5","0","6.0.0_36598533_36939763","2025-09-19 18:03:38","","","6.0.0_36598533_36939763"
"5fc78289-f700-408f-9c00-7f41ef2af0da","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","game nya bagus, grafik nyaman Dimata, story juga bangus, musik nya apalagi, top pokoknya, cuma memang untuk dapat Primo cukup susah....mudah namun ya jumlah nya itu cukup sedikit dibanding adiknya genshin...","5","0","","2025-09-19 17:34:02","","",""
"36f33ddb-db61-4374-b4e2-2c3b50f3eb07","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","GG lah","5","0","6.0.0_36598533_36939763","2025-09-19 16:49:46","","","6.0.0_36598533_36939763"
"23d2868a-aa24-4d2d-bebf-42c9dce7bc09","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","makin parah sinyal bagus merah mulu makin ke sana makin tolol nih game","1","0","","2025-09-19 15:33:32","","",""
"5169aa5b-ba16-4a86-81c2-975405453870","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Game kikir","1","1","5.3.0_29183395_29332470","2025-09-19 15:30:06","","","5.3.0_29183395_29332470"
"1a8d3fb3-db90-4c52-905c-696cd480b1c3","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Game Bagus, mudah di mainkan survival terbagus menurut aku.","5","0","","2025-09-19 14:43:58","","",""
"b6289349-5f84-4a2e-b95c-a4b32886d8e3","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","jembud","1","0","","2025-09-19 14:28:58","Kami mohon maaf atas ketidaknyamanan yang Anda alami, Traveler. Kalau Anda memiliki masukan atau saran, silakan hubungi kami melalui email atau feedback in-game.","2025-09-23 16:46:27",""
"65ed0567-8bb1-43a7-9779-9f5900c98a2b","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","Agak ngebosenin. Awalnya seru, tapi lama kelamaan bosan karena gak bisa di skip percakapannya, jadi nyelesain quest nya berasa lama banget. Kebanyakan update, dan maksa banget harus di update dulu baru bisa main, apalagi pas lumayan lama gak main. Di play store update, di gamenya update juga, malah lebih banyak kuota yang diperlukan untuk update. Klo yang gak pakai wifi dan dijatah kuotanya sebulan berasa berat banget kuota yang hilang.","1","0","","2025-09-19 14:18:06","Kami mohon maaf atas ketidaknyamanan yang Anda alami, Traveler. Kalau Anda memiliki masukan atau saran, silakan hubungi kami melalui email atau feedback in-game.","2025-09-23 17:12:22",""
"b4b7952b-acef-417d-aa6f-1300dda64abc","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","bagus game nya, minus nya cuma satu, percakapan cerita terlalu panjang.","4","0","6.0.0_36598533_36939763","2025-09-19 13:46:57","","","6.0.0_36598533_36939763"
"09f22130-d11c-4ea7-8cf3-375ef5e837f0","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","seru","5","0","6.0.0_36598533_36939763","2025-09-19 13:22:40","","","6.0.0_36598533_36939763"
"506f13de-0ad8-4b7f-999a-8088b1e7943c","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","aku suka games nya😁","5","0","","2025-09-19 13:13:18","","",""
"96b09f69-683f-4c3b-ae8e-8da3315f77d8","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","mantap bgt","5","0","","2025-09-19 12:55:17","","",""
"dbafef7a-04ae-469c-ad88-d2757e37586a","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","ampun di explorenya","4","0","6.0.0_36598533_36939763","2025-09-19 12:21:34","","","6.0.0_36598533_36939763"
"74ae8f63-aec2-458c-addf-bd64455e174b","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","🗿","4","0","","2025-09-19 12:10:04","","",""
"09a1c2af-abea-40e5-b204-0388936445bc","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","lumayan download nya","3","0","6.0.0_36598533_36939763","2025-09-19 12:08:59","","","6.0.0_36598533_36939763"
"4b275903-d8e3-4021-bb5b-cd842ea77776","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","versi kali ini memuaskan dari yang kemarin","5","0","6.0.0_36598533_36939763","2025-09-19 11:39:27","","","6.0.0_36598533_36939763"
"7c673723-4ce4-4fa2-ae2a-44970f060b13","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","game peod, isinya player nafsuan, gacha pelit.","1","0","","2025-09-19 11:23:14","","",""
"e07e8df0-565b-40c1-8a68-672b8a69732b","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","dih game setengah hati","1","0","","2025-09-19 11:13:09","","",""
"cb0a4e38-3f5b-4ffc-bf8b-96576c076454","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","berat njirr ngapain di paksa di mobile klo size-nya gede","3","0","","2025-09-19 10:44:58","","",""
"c92621ae-61ed-470a-bbfc-be49abfa68b1","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","good","5","0","6.0.0_36598533_36939763","2025-09-19 10:22:11","","","6.0.0_36598533_36939763"
"9e0cb7bc-fab2-42ba-9096-88908d1ef16c","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","tolong berikan fitur skipnya yah baru saya beri bintang 5","4","0","6.0.0_36598533_36939763","2025-09-19 09:15:36","","","6.0.0_36598533_36939763"
"f0e49838-9350-4c9b-a5eb-5f8a2bf51a61","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","please buatkan saya tombol skip","5","0","6.0.0_36598533_36939763","2025-09-19 08:28:36","","","6.0.0_36598533_36939763"
"cebc89a9-e5df-4b5c-b7ab-c385ae5e6cc3","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","game ini 4no sekali ibu aku tidak mau main","1","0","2.4.0_5199000_5224067","2025-09-19 08:16:16","Kami mohon maaf atas ketidaknyamanan yang Anda alami, Traveler. Kalau Anda memiliki masukan atau saran, silakan hubungi kami melalui email atau feedback in-game.","2025-09-23 16:48:48","2.4.0_5199000_5224067"
"b2a804fc-45b9-4919-97fb-e7f2fc4c6d71","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","gamenya bagusss sekali 👍","5","0","6.0.0_36598533_36939763","2025-09-19 07:04:19","","","6.0.0_36598533_36939763"
"4f6e4dad-8ce1-46c5-9f62-058b3e285692","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","game kikir","1","0","","2025-09-19 06:47:58","","",""
"3a854ca8-9bc0-42b8-ab61-65ba065f4fc4","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","tolong buff lagi Abah gw hoyo","3","0","","2025-09-19 06:19:31","","",""
"5c7db05e-87e0-4882-aa64-afd994d10330","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","tambahkan fitur skip . ayolah gak semua orang punya banyak waktu main game. hsr aja bisa kenapa genshin gak?","2","0","1.3.0_1825294_1872772","2025-09-19 05:40:45","","","1.3.0_1825294_1872772"
"cdb64b22-7b31-45da-9d78-2fbc39696101","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","kikir impact","1","0","6.0.0_36598533_36939763","2025-09-19 03:55:00","","","6.0.0_36598533_36939763"
"01f9e348-87d8-4a65-a650-fa7fa00d5da7","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","sia sia nabung kalo tetep pety hard","5","1","6.0.0_36598533_36939763","2025-09-19 02:04:37","","","6.0.0_36598533_36939763"
"1f76f14e-74e7-4a57-9354-d954dc730f36","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","KNP AKUN SAYA YANG BARU SAYA MASUKI LAGI MALAH MULAI DARI AWAL? SAYA SANGAT KECEWA!!! MAP YANG SUDAH TERBUKA DAN KARAKTER YANG SUDAH BNYAK PUN HILANG TERSISA HANYA MCNYA","1","0","6.0.0_36598533_36939763","2025-09-19 01:37:33","Mohon maaf sebesar-besarnya atas terganggunya pengalaman bermain Traveler. Silakan hubungi Layanan Pelanggan kami melalui email untuk mendapatkan bantuan terperinci mengenai masalah ini.","2025-09-23 16:49:06","6.0.0_36598533_36939763"
"0201b145-6c8f-49d8-aa25-38f74362cff7","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","seru sih gamenya, alurnya di kasih tau","5","0","6.0.0_36598533_36939763","2025-09-18 23:46:44","","","6.0.0_36598533_36939763"
"7a55317e-2cf3-4edf-90ad-8525cd83b168","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","game nya okey bagus tapi tolong penggunaan memory nya untuk di kurangin sedikit kasihan untuk orang orang yang ingin bermain ghenSin tapi tidak kuat dan ada beberapa buff yang ada di ghesin tolong di benerin","1","9","6.0.0_36598533_36939763","2025-09-18 23:32:42","Halo Traveler,
Terima kasih atas support anda pada Genshin Impact!
Untuk mengurangi jumlah size data game, anda direkomendarikan untuk menghapus data Voice-line dan data Quest lama yang bisa dilakukan melalui setting in-game. Jika anda mengalami permasalahan lain atau ingin menyampaikan feedback, jangan sungkan untuk menghubungi tim customer suppor","2025-09-23 16:51:59","6.0.0_36598533_36939763"
"32864f9c-7527-4cf1-b159-f64e3f5a0198","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","dipaksa gacha buat beresin end game content,harus punya char tertentu,plus constelasi dan weapon nya biar bisa selesai, bikin pengalaman main jadi gak nyaman","2","0","6.0.0_36598533_36939763","2025-09-18 22:33:05","","","6.0.0_36598533_36939763"
"abc3890a-0ac3-48b5-b5b6-93629f4a645c","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","bgus","5","0","6.0.0_36598533_36939763","2025-09-18 22:19:40","","","6.0.0_36598533_36939763"
"9d6de985-93ae-46ad-a512-c782bba1bbc5","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","serasa masuk Isekai jir","5","0","6.0.0_36598533_36939763","2025-09-18 21:55:41","","","6.0.0_36598533_36939763"
"8d720ec1-e08b-4657-b40b-d7a70f70c68b","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","sekarang banyak event trs ada chr gratis moga kurangin kikir nya yaaa","5","0","6.0.0_36598533_36939763","2025-09-18 21:51:31","","","6.0.0_36598533_36939763"
"d985d6f3-a714-4054-b274-0584eed619ec","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","ko gw pake controller PS 4 nge bug gini brokk analog nya gabisa di geser Ama gw pencet R2 di genshin nya ga nyaur jir","4","0","6.0.0_36598533_36939763","2025-09-18 21:39:27","","","6.0.0_36598533_36939763"
"056318db-2cb8-4f48-aaec-7ca8a175cd41","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","mengasyikkan","5","0","6.0.0_36598533_36939763","2025-09-18 21:35:16","","","6.0.0_36598533_36939763"
"7778b152-b033-4c03-8ff0-2400f7b35a32","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","petualangan yang sangat seru dan menarik","5","0","6.0.0_36598533_36939763","2025-09-18 20:52:30","","","6.0.0_36598533_36939763"
"6758910f-25f5-43be-9d4f-02ce51ef6837","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","sangat menyenangkan","5","0","6.0.0_36598533_36939763","2025-09-18 20:39:59","","","6.0.0_36598533_36939763"
"3595fcd7-c789-43da-8177-6b392a8ba7f4","Pengguna Google","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","pelit primo+SO makin lama makin susah","1","0","","2025-09-18 20:28:22","","",""
